,Age,Attrition,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
587,52,0,11,4,4,1,3,3149,8,0,20,2,3,5,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
588,50,0,2,3,3,0,3,17639,5,0,16,4,3,4,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
589,29,1,1,2,2,1,1,2319,1,1,11,4,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
590,33,0,7,3,3,0,3,11691,0,0,11,4,4,13,9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
591,33,1,16,3,1,1,1,5324,5,0,15,3,3,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
592,47,0,2,2,3,1,4,16752,1,1,11,3,2,26,14,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
593,36,0,1,3,3,1,2,5228,0,0,15,1,3,9,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
594,29,0,23,2,3,0,3,2700,1,0,24,3,3,10,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
595,58,1,2,4,4,0,2,19246,7,1,12,4,3,31,15,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
596,35,0,1,4,4,1,3,2506,3,0,13,3,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
597,42,0,1,2,4,1,4,6062,9,1,13,4,3,4,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
598,28,1,2,4,3,0,3,4382,6,0,17,4,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
599,36,0,13,3,3,0,2,2143,4,0,13,2,3,5,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
600,32,0,4,3,3,1,3,6162,1,0,12,3,3,14,13,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
601,40,0,16,4,1,0,3,5094,6,0,14,4,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
602,30,0,2,3,3,1,4,6877,5,1,24,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
603,45,0,2,3,2,1,3,2274,1,0,14,4,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
604,42,0,29,3,2,0,2,4434,1,0,13,4,2,9,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
605,38,0,12,3,1,0,1,6288,2,0,15,3,2,4,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
606,34,0,16,4,3,1,4,2553,1,0,16,3,3,5,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
607,49,1,11,3,3,1,4,7654,1,0,18,1,4,9,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
608,55,1,2,1,3,0,4,5160,4,0,16,3,2,9,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
609,43,0,14,2,2,0,1,17159,6,0,24,3,3,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
610,27,0,5,1,3,0,4,12808,1,1,16,2,3,9,8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
611,35,0,7,3,3,0,3,10221,3,0,21,2,4,8,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
612,28,0,2,4,2,1,2,4779,1,1,20,1,3,8,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
613,34,0,3,2,3,0,4,3737,0,0,19,3,1,3,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
614,26,1,5,2,3,1,3,2366,1,1,14,1,3,8,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
615,27,0,3,3,4,0,4,1706,1,0,11,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
616,51,0,26,4,1,1,3,16307,2,0,14,3,2,20,6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
617,44,0,4,3,4,0,2,5933,9,0,12,4,2,5,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
618,25,0,2,1,1,0,1,3424,7,0,13,3,2,4,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
619,33,0,1,3,1,0,1,4037,1,0,22,1,3,9,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
620,35,0,27,1,3,1,1,2559,1,0,11,4,2,6,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
621,36,0,1,2,2,0,4,6201,1,1,14,4,2,18,14,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
622,32,0,13,4,2,0,4,4403,2,0,11,3,2,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
623,30,0,5,4,2,0,4,3761,9,0,12,2,2,5,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
624,53,0,7,2,1,1,4,10934,7,1,18,4,3,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
625,45,0,9,3,4,0,1,10761,4,1,12,3,3,5,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
626,32,0,8,2,3,1,3,5175,5,0,12,3,2,5,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
627,52,0,25,4,3,1,4,13826,3,0,22,3,3,9,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
628,37,0,16,4,4,0,3,6334,4,0,19,4,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
629,28,0,8,2,2,0,4,4936,1,0,13,4,3,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
630,22,0,1,2,4,0,4,4775,6,0,22,1,1,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
631,44,0,8,4,1,0,4,2818,2,1,24,3,2,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
632,42,0,2,1,2,0,4,2515,5,1,14,4,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
633,36,0,8,3,1,0,1,2342,0,0,21,3,3,5,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
634,25,0,3,1,3,0,1,4194,1,1,18,4,3,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
635,35,0,9,3,4,1,3,10685,1,1,20,2,3,17,14,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
636,35,1,25,4,4,1,2,2022,1,1,19,1,2,10,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
637,32,0,1,3,4,0,4,2314,0,0,12,2,3,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
638,25,0,4,1,3,0,1,4256,1,0,12,1,4,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
639,49,0,1,3,3,1,1,3580,2,0,16,2,3,4,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
640,24,0,4,1,1,0,4,3162,0,0,17,4,2,5,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
641,32,0,5,2,2,0,2,6524,1,0,14,4,3,10,8,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
642,38,0,9,3,2,0,2,2899,0,0,19,4,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
643,42,0,3,3,3,1,4,5231,2,1,13,2,2,5,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
644,31,0,11,4,4,0,4,2356,3,1,19,2,3,6,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
645,29,1,1,3,2,1,3,2800,6,1,19,3,3,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
646,53,0,8,3,1,0,4,11836,5,0,14,3,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
647,35,0,25,3,4,0,2,10903,3,0,16,1,3,13,10,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
648,37,0,21,2,3,1,4,2973,5,0,15,2,3,5,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
649,53,0,23,4,4,1,4,14275,6,0,18,3,3,12,9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
650,43,0,1,3,4,1,4,5562,4,0,13,2,2,5,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
651,47,0,2,2,3,1,4,4537,0,1,22,1,3,7,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
652,37,0,19,2,1,0,2,7642,1,1,13,4,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
653,50,0,2,4,1,0,1,17924,1,0,11,4,3,31,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
654,39,0,2,3,4,1,4,5204,8,0,11,3,3,5,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
655,33,0,3,2,4,0,2,2277,3,1,11,3,4,4,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
656,32,1,25,4,1,0,4,2795,1,1,24,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
657,29,0,7,1,1,1,4,2532,6,0,14,3,3,4,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
658,44,0,9,2,2,0,1,2559,1,1,13,4,3,8,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
659,28,0,5,4,1,0,4,4908,1,0,14,2,3,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
660,58,1,2,1,4,0,4,2380,9,1,14,4,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
661,43,0,8,3,1,1,2,4765,4,0,21,3,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
662,20,1,2,3,3,1,3,2044,1,0,13,4,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
663,21,1,18,1,4,1,4,2693,1,0,19,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
664,36,0,14,1,3,0,4,6586,0,1,17,1,2,16,8,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
665,47,0,2,4,4,1,4,3294,1,1,18,1,2,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
666,22,1,3,1,2,1,3,4171,0,1,19,1,4,3,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
667,41,1,2,4,2,1,4,2778,4,1,13,3,2,7,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
668,28,0,9,3,3,1,3,2377,5,0,18,2,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
669,39,1,6,3,4,0,1,2404,7,1,21,4,1,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
670,27,0,4,3,2,1,3,2318,1,0,19,3,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
671,34,0,10,3,2,0,2,2008,1,0,14,2,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
672,42,0,14,2,3,1,3,6244,7,0,17,1,3,5,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
673,33,0,1,4,3,0,1,2799,3,1,11,2,3,3,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
674,58,0,5,3,3,1,2,10552,2,1,13,4,3,6,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
675,31,0,7,4,2,0,3,2329,3,0,15,2,4,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
676,35,0,21,1,4,1,4,4014,1,1,25,4,1,10,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
677,49,0,8,2,1,1,2,7403,4,0,11,3,2,26,9,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
678,48,0,20,4,4,0,3,2259,4,0,17,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
679,31,0,20,2,4,1,3,6932,1,0,13,4,2,9,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
680,36,0,7,4,2,0,4,4678,2,0,18,3,3,6,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
681,38,0,1,3,4,1,1,13582,1,0,13,2,3,15,12,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
682,32,0,1,3,3,1,2,2332,6,0,20,3,3,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
683,25,1,19,2,3,0,2,2413,1,1,18,3,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
684,40,0,10,4,1,0,2,9705,2,0,12,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
685,26,0,1,3,3,0,1,4294,1,0,12,2,3,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
686,41,0,6,3,4,0,1,4721,2,1,13,3,3,18,13,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
687,36,0,2,4,3,0,3,2519,4,0,21,3,3,11,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
688,19,1,21,3,4,0,2,2121,1,1,13,2,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
689,20,1,4,3,1,0,1,2973,1,0,19,2,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
690,31,0,12,3,4,1,4,5855,0,1,11,3,1,9,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
691,40,0,9,4,4,0,2,3617,8,1,14,4,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
692,32,0,3,4,3,1,1,6725,1,0,12,3,4,8,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
693,36,1,3,1,3,0,4,10325,1,1,11,1,3,16,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
694,33,0,1,3,2,1,4,6949,0,0,14,1,3,5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
695,37,1,1,4,1,0,3,10609,5,0,11,3,1,14,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
696,45,0,4,2,3,0,2,4447,1,0,12,2,2,9,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
697,29,0,20,3,3,1,4,2157,1,0,15,2,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
698,35,0,18,3,3,1,3,4601,1,0,16,2,3,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
699,52,0,1,2,4,0,4,17099,2,0,15,2,2,9,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
700,58,1,2,3,4,0,3,2479,4,0,24,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
701,53,0,2,2,3,0,3,14852,6,0,13,3,4,17,13,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
702,30,0,8,2,3,0,3,7264,5,0,11,1,4,8,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
703,38,0,10,3,3,1,4,5666,1,1,13,2,3,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
704,35,0,3,4,4,0,4,7823,6,0,13,2,3,10,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
705,39,0,2,5,1,0,3,7880,0,0,18,4,3,8,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
706,40,1,24,3,2,1,2,13194,4,1,16,4,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
707,47,0,16,4,3,0,3,5067,1,1,19,3,4,19,10,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
708,36,0,8,4,1,0,4,5079,4,0,13,4,3,7,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
709,31,1,9,2,3,0,1,2321,0,1,22,1,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
710,33,0,17,3,4,0,3,17444,1,0,11,4,3,10,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
711,29,1,10,3,4,1,1,2404,6,1,20,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
712,33,0,13,1,2,1,4,3452,3,0,18,1,3,3,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
713,45,0,1,4,4,1,4,2270,3,0,14,4,3,5,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
714,50,0,1,2,4,0,4,17399,9,0,22,3,2,5,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
715,33,0,1,4,3,1,2,5488,1,1,13,1,3,6,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
716,41,0,9,3,1,0,3,19419,2,0,17,2,4,18,16,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
717,27,0,16,4,3,1,2,2811,9,0,14,2,3,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
718,45,0,23,2,4,0,1,3633,1,1,15,3,3,9,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
719,47,0,4,2,4,1,4,4163,1,1,17,3,3,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
720,30,1,22,3,1,1,3,2132,4,1,11,2,3,5,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
721,50,0,24,3,4,0,3,13973,3,1,18,4,3,12,11,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
722,38,0,10,1,3,0,3,2684,0,0,17,2,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
723,46,0,7,2,4,0,3,10845,6,0,13,2,3,8,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
724,24,0,17,1,4,1,3,4377,1,0,15,2,3,4,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
725,35,1,14,4,3,0,2,3743,1,1,24,4,1,4,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
726,31,0,1,1,3,1,1,4148,1,0,12,3,3,4,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
727,18,0,5,2,2,0,4,1051,1,0,15,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
728,54,0,17,3,3,1,3,10739,8,0,11,3,3,10,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
729,35,0,25,4,3,1,3,10388,1,1,11,3,2,16,10,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
730,30,0,8,2,2,1,1,11416,0,1,12,3,2,8,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
731,20,1,11,3,4,1,1,2600,1,1,15,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
732,30,1,5,3,2,1,2,2422,0,0,17,1,3,3,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
733,26,0,2,2,4,0,4,5472,1,0,12,2,3,8,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
734,22,0,8,1,2,0,1,2451,1,0,15,1,2,4,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
735,48,0,6,3,1,0,3,4240,2,0,13,4,3,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
736,48,0,4,4,3,0,3,10999,7,0,14,2,3,15,11,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
737,41,0,7,2,4,1,3,5003,6,0,14,2,3,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
738,39,0,1,1,4,1,4,12742,1,0,16,3,3,21,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
739,27,0,2,4,1,1,4,4227,0,0,18,2,3,3,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
740,35,0,10,3,2,0,4,3917,1,0,20,1,2,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
741,42,0,5,2,4,0,3,18303,6,0,13,2,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
742,50,0,9,3,1,0,4,2380,4,0,18,2,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
743,59,0,2,3,3,1,4,13726,3,1,13,1,3,5,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
744,37,1,11,2,1,1,2,4777,5,0,15,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
745,55,0,18,4,3,0,2,6385,3,1,14,4,3,8,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
746,41,0,7,1,2,1,3,19973,1,0,22,2,3,21,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
747,38,0,3,4,2,0,4,6861,8,1,12,3,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
748,26,1,29,2,2,0,1,4969,8,0,18,4,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
749,52,1,2,1,1,1,4,19845,1,0,15,4,3,32,14,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
750,44,0,28,3,4,1,4,13320,3,1,18,3,3,12,11,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
751,50,0,1,3,4,1,3,6347,0,0,12,1,3,18,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
752,36,1,16,4,3,1,1,2743,1,0,16,3,3,17,13,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
753,39,0,22,3,4,1,1,10880,1,1,13,3,3,21,6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
754,33,0,8,1,2,1,4,2342,0,0,19,4,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
755,45,0,11,2,4,1,4,17650,3,0,13,2,4,9,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
756,32,0,29,4,4,1,3,4025,9,0,12,2,3,8,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
757,34,0,1,4,2,0,4,9725,0,0,11,4,2,15,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
758,59,0,1,2,2,0,4,11904,3,1,14,3,1,6,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
759,45,0,24,4,2,0,2,2177,1,0,16,1,3,6,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
760,53,0,2,3,3,1,2,7525,2,0,12,1,3,15,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
761,36,1,15,3,1,0,3,4834,7,0,14,2,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
762,26,1,2,3,1,0,1,2042,6,1,14,2,3,3,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
763,34,0,10,4,3,1,3,2220,1,1,19,4,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
764,28,0,10,1,4,0,2,1052,1,0,22,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
765,38,0,3,4,3,0,3,2821,3,0,16,1,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
766,50,0,2,4,2,0,3,19237,2,1,11,4,2,8,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
767,37,0,3,3,4,1,2,4107,3,0,15,1,2,4,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
768,40,0,26,3,3,0,1,8396,1,0,14,2,2,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
769,26,0,1,1,1,1,3,2007,1,0,13,3,3,5,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
770,46,0,1,4,4,0,4,19627,9,0,17,4,3,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
771,54,0,2,4,3,1,3,10686,6,0,11,2,3,9,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
772,56,0,9,3,1,1,3,2942,2,0,19,2,3,5,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
773,36,0,12,5,4,1,4,8858,0,0,11,2,2,14,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
774,55,0,2,1,3,0,1,16756,7,0,15,2,4,9,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
775,43,0,25,3,3,0,4,10798,5,0,13,3,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
776,20,1,9,3,4,1,4,2323,1,1,14,2,3,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
777,21,1,10,3,3,1,1,1416,1,0,13,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
778,46,0,8,4,4,1,1,4615,8,1,23,1,3,16,13,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
779,51,1,4,4,1,0,3,2461,9,1,12,3,4,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
780,28,1,24,2,2,0,1,8722,1,0,12,1,2,10,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
781,26,0,1,2,1,0,1,3955,1,0,16,1,3,5,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
782,30,0,20,3,3,0,1,9957,0,0,15,3,2,6,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
783,41,0,7,2,2,1,3,3376,1,0,13,3,3,10,6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
